,overall,value_eur,pace,shooting,passing,dribbling,defending,physic
13953,62,250000,79.0,51.0,58.0,63.0,58.0,61.0
13955,62,290000,53.0,63.0,39.0,55.0,28.0,71.0
13956,62,300000,61.0,52.0,61.0,61.0,57.0,60.0
13958,62,270000,51.0,28.0,43.0,42.0,62.0,67.0
13959,62,300000,60.0,52.0,55.0,63.0,57.0,66.0
13960,62,180000,66.0,50.0,56.0,64.0,32.0,62.0
13961,62,300000,64.0,62.0,45.0,59.0,20.0,57.0
13962,62,220000,64.0,30.0,56.0,53.0,59.0,72.0
13963,62,250000,65.0,45.0,54.0,58.0,60.0,70.0
13964,62,240000,75.0,35.0,52.0,65.0,59.0,57.0
13965,62,250000,59.0,26.0,40.0,43.0,61.0,67.0
13967,62,270000,71.0,31.0,52.0,61.0,59.0,60.0
13968,62,300000,77.0,61.0,59.0,62.0,34.0,44.0
13969,62,350000,73.0,65.0,51.0,62.0,51.0,65.0
13970,62,0,37.0,44.0,46.0,41.0,61.0,75.0
13971,62,0,77.0,48.0,57.0,64.0,37.0,65.0
13972,62,0,60.0,50.0,61.0,65.0,30.0,39.0
13973,62,250000,68.0,34.0,54.0,55.0,60.0,61.0
13974,62,240000,75.0,62.0,53.0,61.0,27.0,53.0
13975,62,300000,74.0,52.0,60.0,62.0,30.0,55.0
13977,61,550000,79.0,55.0,56.0,68.0,28.0,46.0
13978,61,575000,61.0,56.0,60.0,66.0,48.0,53.0
13979,61,525000,67.0,24.0,39.0,43.0,61.0,62.0
13980,61,575000,74.0,60.0,48.0,58.0,22.0,55.0
13981,61,550000,78.0,48.0,55.0,68.0,37.0,43.0
13982,61,525000,75.0,30.0,45.0,58.0,57.0,63.0
13983,61,500000,66.0,36.0,39.0,48.0,59.0,67.0
13984,61,500000,79.0,50.0,61.0,61.0,56.0,54.0
13985,61,550000,61.0,60.0,60.0,65.0,33.0,43.0
13986,61,525000,64.0,54.0,58.0,64.0,45.0,47.0
13987,61,475000,76.0,55.0,60.0,63.0,61.0,59.0
13988,61,550000,68.0,50.0,54.0,64.0,43.0,62.0
13989,61,550000,81.0,58.0,41.0,60.0,21.0,59.0
13990,61,550000,67.0,59.0,48.0,58.0,18.0,58.0
13991,61,525000,66.0,59.0,46.0,61.0,22.0,56.0
13992,61,500000,72.0,30.0,48.0,59.0,56.0,60.0
13993,61,475000,66.0,31.0,38.0,44.0,61.0,63.0
13994,61,450000,76.0,28.0,54.0,63.0,58.0,55.0
13995,61,500000,74.0,61.0,46.0,62.0,23.0,47.0
13996,61,525000,75.0,54.0,54.0,68.0,29.0,48.0
13997,61,525000,77.0,56.0,56.0,64.0,32.0,48.0
13998,61,525000,40.0,28.0,41.0,50.0,60.0,64.0
13999,61,550000,67.0,43.0,59.0,67.0,35.0,37.0
14000,61,550000,70.0,48.0,59.0,61.0,37.0,57.0
14001,61,550000,75.0,57.0,56.0,67.0,40.0,55.0
14002,61,500000,80.0,33.0,44.0,65.0,59.0,49.0
14003,61,500000,58.0,25.0,37.0,50.0,60.0,69.0
14004,61,500000,69.0,33.0,47.0,55.0,64.0,53.0
14005,61,525000,82.0,59.0,43.0,57.0,20.0,57.0
14006,61,525000,56.0,60.0,47.0,58.0,23.0,56.0
14007,61,550000,64.0,52.0,61.0,64.0,45.0,48.0
14008,61,475000,61.0,31.0,40.0,42.0,63.0,59.0
14009,61,525000,75.0,47.0,54.0,62.0,54.0,55.0
14010,61,525000,66.0,34.0,44.0,59.0,59.0,67.0
14011,61,525000,63.0,49.0,56.0,63.0,50.0,60.0
14012,61,550000,66.0,63.0,46.0,60.0,23.0,48.0
14013,61,550000,72.0,41.0,57.0,63.0,59.0,60.0
14014,61,525000,72.0,43.0,56.0,63.0,58.0,63.0
14015,61,500000,60.0,33.0,51.0,55.0,58.0,55.0
14016,61,550000,88.0,55.0,47.0,63.0,20.0,69.0
14017,61,525000,57.0,52.0,66.0,60.0,56.0,57.0
14018,61,550000,82.0,60.0,53.0,61.0,29.0,62.0
14019,61,550000,69.0,60.0,41.0,67.0,25.0,66.0
14020,61,550000,72.0,60.0,47.0,57.0,22.0,54.0
14021,61,550000,85.0,56.0,49.0,68.0,29.0,49.0
14022,61,475000,64.0,28.0,50.0,54.0,59.0,67.0
14023,61,500000,76.0,33.0,50.0,58.0,56.0,60.0
14024,61,525000,64.0,48.0,56.0,68.0,34.0,53.0
14025,61,550000,83.0,59.0,51.0,63.0,28.0,60.0
14026,61,525000,61.0,52.0,63.0,64.0,53.0,49.0
14027,61,525000,66.0,33.0,45.0,60.0,63.0,50.0
14028,61,550000,63.0,61.0,55.0,64.0,31.0,51.0
14029,61,550000,73.0,57.0,54.0,65.0,28.0,54.0
14031,61,550000,70.0,55.0,57.0,62.0,33.0,54.0
14032,61,550000,69.0,57.0,57.0,64.0,39.0,59.0
14033,61,550000,67.0,51.0,65.0,65.0,41.0,43.0
14034,61,500000,63.0,38.0,48.0,55.0,62.0,55.0
14035,61,550000,73.0,56.0,55.0,65.0,34.0,62.0
14036,61,550000,75.0,49.0,58.0,65.0,34.0,47.0
14037,61,525000,55.0,28.0,43.0,43.0,60.0,67.0
14038,61,525000,50.0,26.0,31.0,33.0,62.0,69.0
14039,61,525000,74.0,54.0,56.0,65.0,28.0,46.0
14040,61,525000,63.0,32.0,45.0,40.0,60.0,66.0
14041,61,550000,72.0,63.0,55.0,64.0,41.0,39.0
14042,61,475000,70.0,33.0,44.0,60.0,58.0,63.0
14043,61,525000,65.0,59.0,40.0,60.0,19.0,56.0
14044,61,525000,71.0,42.0,61.0,64.0,56.0,56.0
14045,61,525000,77.0,58.0,56.0,61.0,37.0,57.0
14046,61,500000,66.0,30.0,42.0,47.0,61.0,62.0
14047,61,550000,91.0,48.0,47.0,68.0,28.0,43.0
14048,61,525000,70.0,62.0,42.0,56.0,18.0,54.0
14049,61,525000,62.0,44.0,59.0,63.0,55.0,63.0
14050,61,475000,63.0,26.0,46.0,54.0,60.0,49.0
14051,61,525000,66.0,45.0,60.0,68.0,35.0,39.0
14052,61,525000,54.0,37.0,53.0,53.0,58.0,74.0
14053,61,550000,73.0,59.0,40.0,62.0,23.0,59.0
14054,61,550000,77.0,61.0,46.0,65.0,25.0,44.0
14055,61,525000,61.0,34.0,42.0,48.0,61.0,65.0
14056,61,550000,70.0,56.0,57.0,64.0,34.0,53.0
14057,61,525000,56.0,29.0,37.0,43.0,61.0,63.0
14058,61,525000,52.0,50.0,57.0,61.0,57.0,59.0
14059,61,550000,74.0,60.0,56.0,64.0,27.0,40.0
14060,61,550000,73.0,53.0,59.0,67.0,39.0,43.0
14061,61,550000,70.0,39.0,63.0,65.0,35.0,48.0
14062,61,525000,70.0,41.0,57.0,65.0,55.0,57.0
14063,61,550000,55.0,58.0,43.0,58.0,25.0,65.0
14065,61,500000,63.0,43.0,47.0,55.0,61.0,63.0
14066,61,550000,73.0,57.0,57.0,65.0,54.0,48.0
14067,61,550000,67.0,52.0,53.0,70.0,31.0,42.0
14068,61,525000,74.0,36.0,48.0,57.0,57.0,58.0
14071,61,550000,71.0,58.0,57.0,63.0,34.0,53.0
14072,61,525000,89.0,50.0,54.0,65.0,18.0,54.0
14073,61,525000,66.0,46.0,54.0,60.0,58.0,66.0
14074,61,550000,64.0,53.0,54.0,60.0,52.0,64.0
14075,61,525000,63.0,28.0,41.0,41.0,59.0,68.0
14076,61,525000,59.0,58.0,58.0,56.0,59.0,51.0
14077,61,550000,78.0,40.0,57.0,64.0,30.0,58.0
14078,61,500000,74.0,28.0,50.0,59.0,55.0,59.0
14079,61,525000,64.0,57.0,40.0,66.0,29.0,59.0
14080,61,525000,66.0,48.0,60.0,58.0,51.0,63.0
14081,61,450000,58.0,29.0,41.0,39.0,60.0,67.0
14082,61,475000,75.0,42.0,59.0,70.0,54.0,61.0
14083,61,450000,67.0,40.0,55.0,61.0,58.0,62.0
14084,61,500000,81.0,60.0,48.0,64.0,38.0,63.0
14087,61,425000,71.0,38.0,52.0,61.0,58.0,65.0
14088,61,450000,79.0,46.0,58.0,55.0,60.0,64.0
14089,61,475000,78.0,51.0,54.0,66.0,26.0,45.0
14091,61,500000,64.0,61.0,45.0,62.0,23.0,51.0
14092,61,450000,59.0,33.0,41.0,40.0,59.0,64.0
14093,61,450000,51.0,29.0,43.0,38.0,60.0,63.0
14094,61,500000,62.0,62.0,49.0,66.0,24.0,50.0
14095,61,475000,77.0,55.0,54.0,62.0,24.0,61.0
14096,61,475000,71.0,50.0,56.0,64.0,54.0,62.0
14097,61,475000,72.0,62.0,51.0,62.0,34.0,71.0
14098,61,475000,67.0,59.0,40.0,63.0,24.0,55.0
14099,61,425000,55.0,28.0,35.0,42.0,61.0,66.0
14100,61,450000,52.0,48.0,48.0,52.0,60.0,64.0
14101,61,475000,74.0,50.0,58.0,63.0,53.0,65.0
14102,61,475000,68.0,49.0,60.0,61.0,44.0,55.0
14103,61,450000,74.0,36.0,54.0,60.0,54.0,60.0
14104,61,450000,67.0,37.0,56.0,62.0,57.0,57.0
14106,61,475000,65.0,61.0,47.0,65.0,20.0,41.0
14107,61,500000,73.0,56.0,41.0,65.0,28.0,72.0
14108,61,475000,73.0,53.0,62.0,62.0,47.0,49.0
14109,61,475000,72.0,55.0,55.0,61.0,17.0,52.0
14110,61,475000,76.0,56.0,53.0,69.0,18.0,45.0
14111,61,450000,80.0,54.0,52.0,66.0,28.0,48.0
14112,61,425000,56.0,26.0,55.0,56.0,61.0,61.0
14114,61,450000,76.0,58.0,42.0,59.0,21.0,64.0
14115,61,450000,65.0,56.0,58.0,64.0,47.0,52.0
14116,61,425000,48.0,33.0,37.0,35.0,63.0,63.0
14117,61,450000,76.0,60.0,53.0,62.0,33.0,68.0
14118,61,425000,61.0,48.0,54.0,58.0,58.0,63.0
14119,61,425000,64.0,42.0,54.0,56.0,59.0,70.0
14120,61,450000,77.0,57.0,46.0,60.0,23.0,66.0
14121,61,425000,48.0,48.0,61.0,58.0,59.0,51.0
14122,61,425000,68.0,54.0,59.0,63.0,41.0,50.0
14124,61,425000,58.0,30.0,35.0,39.0,61.0,68.0
14125,61,450000,53.0,57.0,57.0,63.0,50.0,64.0
14126,61,400000,72.0,30.0,53.0,62.0,59.0,59.0
14127,61,425000,71.0,25.0,41.0,40.0,59.0,72.0
14128,61,450000,61.0,56.0,58.0,66.0,33.0,40.0
14129,61,450000,67.0,53.0,57.0,69.0,44.0,37.0
14130,61,450000,72.0,55.0,56.0,65.0,45.0,37.0
14131,61,450000,81.0,50.0,56.0,65.0,53.0,58.0
14132,61,400000,68.0,36.0,53.0,57.0,60.0,49.0
14133,61,450000,62.0,60.0,43.0,67.0,18.0,49.0
14135,61,400000,76.0,37.0,51.0,62.0,57.0,55.0
14136,61,425000,72.0,52.0,54.0,66.0,30.0,59.0
14137,61,450000,62.0,55.0,63.0,65.0,44.0,55.0
14138,61,400000,73.0,26.0,51.0,58.0,57.0,64.0
14139,61,450000,72.0,51.0,55.0,64.0,50.0,51.0
14140,61,450000,67.0,58.0,44.0,54.0,35.0,69.0
14141,61,400000,52.0,31.0,40.0,41.0,61.0,56.0
14142,61,425000,76.0,52.0,55.0,63.0,47.0,51.0
14143,61,450000,78.0,60.0,55.0,64.0,24.0,45.0
14144,61,425000,65.0,39.0,50.0,54.0,60.0,61.0
14145,61,350000,62.0,29.0,33.0,37.0,63.0,61.0
14146,61,425000,67.0,61.0,42.0,58.0,25.0,60.0
14147,61,400000,53.0,21.0,38.0,36.0,60.0,70.0
14148,61,450000,63.0,61.0,44.0,56.0,28.0,71.0
14149,61,400000,53.0,43.0,49.0,43.0,59.0,68.0
14150,61,425000,62.0,49.0,63.0,59.0,50.0,57.0
14151,61,400000,52.0,28.0,48.0,49.0,60.0,64.0
14152,61,400000,74.0,45.0,51.0,59.0,58.0,62.0
14153,61,425000,72.0,50.0,60.0,65.0,53.0,63.0
14154,61,400000,79.0,44.0,54.0,64.0,52.0,72.0
14155,61,425000,81.0,56.0,54.0,61.0,29.0,63.0
14156,61,425000,65.0,56.0,58.0,63.0,38.0,47.0
14157,61,400000,75.0,25.0,42.0,61.0,62.0,57.0
14158,61,400000,79.0,41.0,53.0,67.0,57.0,51.0
14159,61,400000,82.0,45.0,52.0,59.0,56.0,68.0
14160,61,425000,61.0,54.0,59.0,63.0,49.0,61.0
14161,61,400000,78.0,30.0,50.0,62.0,58.0,62.0
14162,61,400000,75.0,36.0,48.0,63.0,56.0,57.0
14163,61,425000,83.0,54.0,50.0,66.0,26.0,46.0
14164,61,425000,77.0,54.0,54.0,62.0,35.0,57.0
14165,61,425000,69.0,46.0,58.0,68.0,50.0,54.0
14166,61,425000,66.0,50.0,62.0,64.0,53.0,62.0
14167,61,400000,84.0,28.0,44.0,60.0,56.0,59.0
14168,61,425000,67.0,49.0,59.0,64.0,48.0,57.0
14169,61,425000,64.0,47.0,60.0,65.0,36.0,47.0
14170,61,400000,66.0,29.0,51.0,56.0,62.0,64.0
14171,61,425000,69.0,55.0,58.0,67.0,53.0,49.0
14172,61,425000,65.0,52.0,60.0,64.0,41.0,47.0
14173,61,400000,67.0,43.0,56.0,61.0,58.0,54.0
14174,61,400000,67.0,44.0,50.0,63.0,57.0,58.0
14175,61,400000,81.0,36.0,52.0,63.0,57.0,63.0
14176,61,400000,49.0,27.0,46.0,48.0,58.0,71.0
14177,61,400000,79.0,27.0,50.0,61.0,55.0,56.0
14178,61,450000,73.0,59.0,40.0,58.0,19.0,63.0
14179,61,400000,64.0,57.0,58.0,60.0,57.0,60.0
14180,61,425000,64.0,45.0,62.0,60.0,52.0,58.0
14181,61,425000,70.0,46.0,55.0,68.0,31.0,43.0
14182,61,400000,62.0,53.0,59.0,59.0,58.0,73.0
14183,61,400000,64.0,52.0,60.0,64.0,51.0,59.0
14184,61,400000,58.0,50.0,58.0,63.0,55.0,62.0
14187,61,400000,88.0,53.0,52.0,62.0,22.0,64.0
14189,61,375000,60.0,36.0,50.0,50.0,60.0,66.0
14190,61,375000,83.0,33.0,57.0,59.0,56.0,49.0
14191,61,375000,62.0,32.0,49.0,52.0,61.0,67.0
14192,61,375000,37.0,29.0,43.0,43.0,60.0,67.0
14193,61,400000,64.0,46.0,60.0,58.0,61.0,68.0
14194,61,425000,83.0,57.0,40.0,59.0,23.0,58.0
14195,61,400000,78.0,56.0,57.0,63.0,44.0,53.0
14196,61,400000,86.0,48.0,53.0,67.0,22.0,35.0
14197,61,425000,84.0,56.0,45.0,59.0,30.0,71.0
14198,61,425000,72.0,56.0,56.0,65.0,26.0,41.0
14199,61,400000,75.0,62.0,53.0,64.0,43.0,60.0
14200,61,400000,72.0,43.0,57.0,63.0,54.0,64.0
14201,61,375000,68.0,31.0,37.0,40.0,61.0,65.0
14202,61,400000,74.0,49.0,60.0,63.0,58.0,60.0
14203,61,425000,69.0,57.0,46.0,59.0,35.0,69.0
14204,61,400000,70.0,55.0,56.0,65.0,31.0,43.0
14205,61,400000,58.0,46.0,59.0,65.0,54.0,63.0
14206,61,375000,54.0,31.0,40.0,42.0,60.0,63.0
14209,61,400000,83.0,57.0,55.0,62.0,56.0,62.0
14210,61,375000,61.0,31.0,46.0,56.0,62.0,58.0
14211,61,375000,71.0,29.0,47.0,65.0,59.0,54.0
14212,61,400000,62.0,54.0,58.0,64.0,50.0,60.0
14213,61,400000,63.0,55.0,61.0,61.0,41.0,47.0
14214,61,400000,89.0,58.0,52.0,65.0,25.0,57.0
14215,61,400000,80.0,59.0,53.0,65.0,16.0,49.0
14216,61,400000,80.0,58.0,54.0,62.0,36.0,62.0
14218,61,350000,60.0,31.0,33.0,44.0,62.0,65.0
14219,61,375000,59.0,45.0,58.0,60.0,57.0,60.0
14221,61,375000,67.0,59.0,57.0,63.0,53.0,70.0
14222,61,375000,70.0,55.0,57.0,66.0,50.0,66.0
14223,61,400000,66.0,58.0,39.0,53.0,19.0,57.0
14224,61,350000,71.0,42.0,50.0,53.0,58.0,69.0
14225,61,350000,55.0,32.0,47.0,44.0,61.0,61.0
14226,61,350000,71.0,42.0,52.0,54.0,59.0,67.0
14227,61,400000,73.0,59.0,47.0,61.0,27.0,67.0
14228,61,350000,59.0,35.0,48.0,63.0,60.0,60.0
14229,61,350000,77.0,37.0,53.0,59.0,56.0,64.0
14230,61,400000,77.0,54.0,55.0,60.0,36.0,63.0
14232,61,375000,68.0,57.0,62.0,58.0,53.0,59.0
14233,61,400000,64.0,60.0,54.0,62.0,19.0,60.0
14234,61,375000,71.0,49.0,57.0,64.0,52.0,62.0
14236,61,400000,62.0,51.0,59.0,66.0,43.0,57.0
14237,61,400000,81.0,48.0,52.0,66.0,42.0,57.0
14239,61,400000,67.0,45.0,61.0,62.0,38.0,45.0
14240,61,350000,61.0,34.0,42.0,42.0,62.0,58.0
14241,61,375000,66.0,57.0,60.0,63.0,49.0,55.0
14242,61,350000,69.0,35.0,46.0,61.0,60.0,65.0
14243,61,350000,59.0,26.0,38.0,37.0,61.0,64.0
14244,61,350000,68.0,21.0,45.0,46.0,60.0,65.0
14245,61,350000,61.0,24.0,35.0,39.0,61.0,62.0
14246,61,350000,69.0,45.0,56.0,59.0,56.0,67.0
14247,61,400000,62.0,49.0,62.0,62.0,38.0,48.0
14248,61,350000,66.0,31.0,48.0,60.0,59.0,48.0
14249,61,350000,61.0,40.0,55.0,60.0,59.0,62.0
14251,61,400000,76.0,56.0,54.0,61.0,27.0,46.0
14252,61,400000,71.0,55.0,61.0,62.0,44.0,58.0
14254,61,350000,52.0,47.0,43.0,53.0,59.0,68.0
14255,61,350000,56.0,39.0,54.0,56.0,59.0,65.0
14256,61,350000,45.0,31.0,34.0,38.0,63.0,62.0
14257,61,400000,67.0,50.0,56.0,64.0,26.0,59.0
14258,61,400000,75.0,48.0,56.0,62.0,30.0,57.0
14259,61,400000,74.0,60.0,48.0,62.0,34.0,57.0
14260,61,350000,60.0,32.0,38.0,31.0,63.0,61.0
14261,61,400000,70.0,58.0,61.0,62.0,37.0,53.0
14262,61,400000,70.0,54.0,53.0,64.0,25.0,50.0
14263,61,350000,60.0,35.0,48.0,38.0,60.0,67.0
14264,61,400000,71.0,53.0,52.0,64.0,40.0,60.0
14265,61,350000,59.0,37.0,51.0,49.0,61.0,65.0
14266,61,350000,65.0,40.0,59.0,66.0,60.0,49.0
14269,61,350000,62.0,44.0,63.0,59.0,60.0,54.0
14270,61,375000,94.0,53.0,50.0,63.0,20.0,54.0
14271,61,350000,64.0,46.0,55.0,60.0,56.0,73.0
14272,61,325000,65.0,23.0,42.0,58.0,59.0,65.0
14273,61,375000,69.0,51.0,61.0,62.0,51.0,57.0
14274,61,350000,60.0,27.0,44.0,54.0,60.0,62.0
14276,61,375000,76.0,55.0,58.0,64.0,44.0,63.0
14277,61,375000,74.0,64.0,52.0,65.0,22.0,40.0
14278,61,325000,56.0,33.0,45.0,61.0,59.0,66.0
14279,61,325000,70.0,33.0,49.0,60.0,65.0,47.0
14280,61,325000,64.0,36.0,52.0,60.0,60.0,64.0
14281,61,375000,72.0,55.0,53.0,59.0,52.0,66.0
14282,61,375000,74.0,57.0,48.0,58.0,35.0,76.0
14283,61,325000,79.0,44.0,58.0,64.0,55.0,61.0
14285,61,375000,83.0,51.0,56.0,64.0,53.0,66.0
14286,61,325000,57.0,29.0,49.0,56.0,58.0,55.0
14287,61,350000,61.0,44.0,54.0,62.0,58.0,64.0
14288,61,325000,80.0,30.0,46.0,54.0,57.0,64.0
14289,61,375000,58.0,61.0,40.0,54.0,24.0,58.0
14290,61,325000,70.0,37.0,50.0,61.0,59.0,64.0
14292,61,325000,70.0,50.0,57.0,62.0,55.0,67.0
14293,61,375000,68.0,62.0,45.0,57.0,23.0,50.0
14294,61,325000,78.0,42.0,57.0,62.0,56.0,61.0
14295,61,350000,47.0,51.0,59.0,57.0,58.0,66.0
14296,61,375000,81.0,61.0,54.0,64.0,28.0,43.0
14297,61,375000,67.0,54.0,58.0,63.0,34.0,53.0
14298,61,375000,80.0,56.0,52.0,65.0,40.0,50.0
14299,61,375000,66.0,57.0,41.0,57.0,19.0,66.0
14300,61,325000,59.0,28.0,38.0,49.0,58.0,67.0
14301,61,375000,85.0,55.0,49.0,65.0,35.0,59.0
14302,61,325000,69.0,29.0,42.0,39.0,56.0,78.0
14303,61,375000,83.0,54.0,54.0,59.0,30.0,63.0
14304,61,350000,63.0,52.0,55.0,61.0,56.0,62.0
14305,61,325000,75.0,41.0,42.0,50.0,59.0,77.0
14306,61,350000,60.0,41.0,57.0,59.0,59.0,58.0
14307,61,350000,66.0,31.0,30.0,39.0,64.0,64.0
14308,61,325000,62.0,17.0,25.0,51.0,60.0,69.0
14309,61,350000,67.0,53.0,58.0,63.0,53.0,65.0
14311,61,350000,70.0,46.0,58.0,63.0,53.0,61.0
14312,61,350000,66.0,53.0,62.0,63.0,38.0,47.0
14313,61,325000,66.0,35.0,46.0,50.0,61.0,62.0
14314,61,350000,57.0,51.0,58.0,63.0,53.0,60.0
14315,61,325000,55.0,27.0,36.0,37.0,61.0,70.0
14316,61,350000,72.0,62.0,55.0,58.0,34.0,66.0
14317,61,325000,81.0,55.0,56.0,62.0,57.0,56.0
14318,61,325000,58.0,30.0,39.0,33.0,59.0,74.0
14319,61,325000,72.0,41.0,55.0,60.0,56.0,60.0
14320,61,325000,80.0,34.0,56.0,64.0,53.0,69.0
14321,61,350000,80.0,52.0,53.0,63.0,33.0,62.0
14323,61,325000,64.0,52.0,62.0,62.0,58.0,63.0
14324,61,325000,68.0,26.0,45.0,52.0,58.0,66.0
14325,61,325000,67.0,40.0,56.0,58.0,57.0,66.0
14326,61,350000,68.0,53.0,58.0,64.0,52.0,58.0
14327,61,325000,44.0,35.0,52.0,60.0,59.0,63.0
14328,61,350000,58.0,62.0,43.0,55.0,33.0,65.0
14329,61,325000,58.0,40.0,51.0,55.0,63.0,57.0
14330,61,325000,58.0,31.0,29.0,49.0,60.0,71.0
14331,61,325000,78.0,32.0,44.0,52.0,60.0,67.0
14332,61,350000,62.0,64.0,39.0,53.0,21.0,58.0
14333,61,325000,83.0,44.0,54.0,60.0,55.0,59.0
14334,61,350000,74.0,54.0,55.0,61.0,46.0,66.0
14335,61,350000,87.0,51.0,53.0,64.0,27.0,53.0
14336,61,325000,74.0,29.0,54.0,57.0,58.0,62.0
14337,61,350000,82.0,56.0,48.0,61.0,26.0,62.0
14338,61,325000,85.0,28.0,44.0,59.0,56.0,55.0
14339,61,350000,75.0,58.0,49.0,67.0,18.0,37.0
14340,61,325000,82.0,35.0,48.0,58.0,57.0,65.0
14341,61,350000,53.0,44.0,60.0,59.0,61.0,63.0
14342,61,325000,73.0,37.0,51.0,59.0,60.0,63.0
14343,61,325000,51.0,29.0,41.0,40.0,59.0,71.0
14344,61,350000,68.0,48.0,57.0,64.0,41.0,54.0
14345,61,325000,71.0,31.0,50.0,47.0,57.0,65.0
14346,61,350000,67.0,61.0,43.0,59.0,18.0,60.0
14347,61,325000,65.0,57.0,60.0,59.0,37.0,55.0
14348,61,350000,78.0,58.0,57.0,64.0,32.0,51.0
14349,61,325000,63.0,22.0,30.0,34.0,60.0,73.0
14350,61,325000,64.0,27.0,33.0,37.0,60.0,68.0
14351,61,350000,81.0,53.0,50.0,65.0,27.0,62.0
14352,61,325000,75.0,37.0,54.0,65.0,57.0,59.0
14353,61,350000,66.0,50.0,60.0,63.0,31.0,55.0
14354,61,325000,74.0,39.0,53.0,57.0,57.0,64.0
14355,61,300000,49.0,36.0,46.0,46.0,58.0,73.0
14356,61,300000,42.0,35.0,46.0,50.0,58.0,71.0
14358,61,300000,70.0,50.0,54.0,59.0,58.0,69.0
14359,61,300000,49.0,37.0,46.0,48.0,61.0,67.0
14360,61,300000,54.0,35.0,37.0,38.0,61.0,71.0
14361,61,350000,79.0,48.0,56.0,67.0,39.0,54.0
14364,61,300000,67.0,48.0,56.0,62.0,58.0,58.0
14365,61,300000,78.0,33.0,47.0,56.0,58.0,67.0
14366,61,300000,69.0,55.0,58.0,63.0,56.0,57.0
14367,61,350000,73.0,59.0,52.0,62.0,28.0,60.0
14368,61,350000,65.0,52.0,56.0,58.0,56.0,70.0
14369,61,350000,75.0,56.0,57.0,62.0,43.0,61.0
14370,61,300000,55.0,38.0,45.0,49.0,62.0,63.0
14371,61,350000,66.0,33.0,59.0,64.0,61.0,57.0
14372,61,300000,71.0,24.0,47.0,62.0,62.0,61.0
14373,61,350000,89.0,52.0,52.0,62.0,52.0,50.0
14374,61,350000,77.0,58.0,49.0,62.0,20.0,68.0
14375,61,350000,72.0,55.0,57.0,66.0,43.0,62.0
14376,61,350000,82.0,61.0,53.0,65.0,36.0,48.0
14377,61,300000,69.0,32.0,54.0,58.0,59.0,62.0
14379,61,350000,82.0,57.0,53.0,65.0,29.0,43.0
14381,61,350000,66.0,61.0,52.0,62.0,29.0,51.0
14382,61,300000,56.0,38.0,47.0,48.0,61.0,60.0
14383,61,350000,68.0,61.0,56.0,66.0,32.0,56.0
14384,61,300000,57.0,43.0,42.0,39.0,61.0,64.0
14385,61,325000,66.0,52.0,51.0,61.0,58.0,62.0
14386,61,300000,55.0,25.0,35.0,38.0,62.0,68.0
14387,61,300000,76.0,61.0,57.0,64.0,56.0,56.0
14388,61,300000,71.0,38.0,51.0,54.0,57.0,62.0
14389,61,350000,71.0,60.0,55.0,58.0,25.0,68.0
14390,61,325000,70.0,50.0,59.0,58.0,58.0,70.0
14391,61,300000,52.0,23.0,36.0,42.0,60.0,65.0
14392,61,290000,70.0,32.0,55.0,53.0,59.0,68.0
14393,61,300000,74.0,32.0,48.0,60.0,54.0,65.0
14394,61,300000,70.0,40.0,59.0,63.0,56.0,61.0
14395,61,300000,70.0,28.0,39.0,41.0,60.0,69.0
14396,61,325000,70.0,53.0,59.0,63.0,54.0,67.0
14397,61,350000,52.0,59.0,46.0,52.0,27.0,72.0
14398,61,350000,65.0,57.0,45.0,59.0,26.0,69.0
14399,61,325000,69.0,62.0,63.0,61.0,38.0,67.0
14400,61,300000,67.0,31.0,55.0,59.0,57.0,64.0
14401,61,300000,64.0,49.0,61.0,58.0,60.0,62.0
14402,61,325000,81.0,49.0,46.0,69.0,21.0,51.0
14403,61,290000,77.0,26.0,46.0,57.0,59.0,66.0
14404,61,325000,75.0,40.0,58.0,68.0,39.0,47.0
14405,61,290000,67.0,31.0,56.0,56.0,57.0,63.0
14406,61,350000,70.0,51.0,51.0,61.0,36.0,69.0
14407,61,325000,83.0,58.0,49.0,64.0,19.0,53.0
14408,61,325000,62.0,63.0,55.0,68.0,41.0,55.0
14409,61,300000,58.0,23.0,37.0,30.0,60.0,68.0
14410,61,325000,62.0,56.0,57.0,60.0,44.0,70.0
14411,61,290000,72.0,47.0,51.0,57.0,61.0,70.0
14412,61,300000,62.0,39.0,56.0,46.0,59.0,61.0
14413,61,325000,71.0,41.0,56.0,60.0,56.0,68.0
14414,61,325000,73.0,56.0,55.0,62.0,24.0,62.0
14415,61,300000,62.0,27.0,34.0,35.0,60.0,67.0
14416,61,300000,75.0,31.0,47.0,60.0,56.0,51.0
14417,61,300000,69.0,28.0,46.0,59.0,59.0,66.0
14418,61,350000,78.0,58.0,38.0,59.0,23.0,61.0
14419,61,325000,68.0,55.0,56.0,62.0,27.0,49.0
14420,61,350000,50.0,60.0,38.0,55.0,27.0,65.0
14421,61,350000,54.0,65.0,45.0,59.0,19.0,44.0
14422,61,325000,64.0,44.0,56.0,60.0,57.0,64.0
14424,61,325000,62.0,49.0,62.0,62.0,43.0,59.0
14425,61,290000,66.0,56.0,61.0,64.0,58.0,59.0
14427,61,290000,61.0,33.0,47.0,41.0,61.0,65.0
14428,61,290000,74.0,61.0,60.0,64.0,54.0,45.0
14429,61,290000,75.0,35.0,54.0,60.0,53.0,73.0
